review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification
Carcassonne,airport,G Duffy,2022-09-09,Fine for landing as you get through quickly but lack of facilities seating shops bar means come with your own food n drink You cant buy a beer unless you buy food in the small caf before security There is only a soft drinks vending machine after security No duty free and the free airports wifi its like cracking the enigma code or such to register time wasting for sure Okay not many flights in or out but cater for passengers most seats are outside exposed to the elements,3.0,Positive,Positive,Neutral,NEGATIVE,
Pisa,airport,B Alessandro,2024-09-17,Overcrowded filthy tiny airport No seats whatsoever People forced to stand on lines for hours Ridiculous Absolutely lowgrade in all respects I will do all I can to avoid this filthy trap in the future,1.0,Negative,Negative,Neutral,NEGATIVE,
Atlantic Airways,airline,29 reviewsM Kinder,2018-08-21,Copenhagen to Sorvagur return Wonderful experience many smiles by service team multiple drink refills decent inflight entertainment via own device and very smooth flight into Faroer An excellent value for money and perhaps one of the last remaining airlines in Europe that treats customers as many did in the past I got the impression that the team liked their job and were happy to welcome everyone on board We preordered delicious snacks and very comfortable seats Flights were on time and a breeze a perfect start into the vacation and back home,10.0,Positive,Positive,Positive,Positive,
Hong Kong,airport,Michael Murphy,2023-11-29,Shocking to find no city check in services provided both in TST and Central All city counters closed and I cannot find any online information to advise passengers accordingly,5.0,Negative,Negative,Neutral,NEGATIVE,
Unknown,General,Anonymous,,this has got to be without doubt the suboptimal airport in the world queues esomewhatwhere inside and outside the building it has looked like an ongoing building site for years access subpar hideously expensive quick drop off car park the min free car park is just far enough away to mean you cannot get to the terminal and back before having to pay the check in queues seem to be esomewhatwhere the escalators are intermittently out of service the signage is subpar or non existent in places one of the few airports i have been through recently where you still have to pay for a trolley not that you would be able to push one through the crowds there is not enough seating in the duty free area it is hardly esomewhat possible to get on a plane without going through a basement holding are to get on an overcrowded bus to be taken practically to the other side of the airport on arrival you are invariably also put on a bus and taken to a little flight of stairs like a trademans entrance this is a shocking way to welcome visitors to the uk,,,,,,
Unknown,General,Anonymous,,is this an airport somewhat crowded regional airport for cheaper airlines but not really worth the savings no seating no signs under staffed queues for esomewhatthing noisy and not somewhat air conditioned the queue for our flight ended up in the gift shop and with little staff on hand arguments broke out after paying extra to get to tampere from the helsinki airport we would recommend paying extra money to use helsinki vantaa,,,,,,
Unknown,General,Anonymous,,is this an airport somewhat crowded regional airport for cheaper airlines but not really worth the savings no seating no signs under staffed queues for esomewhatthing noisy and not somewhat air conditioned the queue for our flight ended up in the gift shop and with little staff on hand arguments broke out after paying extra to get to tampere from the helsinki airport we would recommend paying extra money to use helsinki vantaa,,,,,,
Antwerp Deurne,airport,C Wajsberg,2012-10-27,Very small airport with not many destinations to fly to from Free parking in front of airport very fast check in One restaurant coffee shop with nice local food Arriving at Antwerp airport it will take you around to after disembarking until you receive your suitcase and are in a taxi home,10.0,Positive,Positive,Neutral,POSITIVE,
Unknown,General,Anonymous,,usinsk to vilnius with utair aviation departure on time is about the only thing that is ok with this airline comfort onboard is non existant since there is no leg room whatsoever catering has been abolished and they only offer a glass of water for a hrs flight mind you this is not a low cost airline staff infrequently showed up after the fa buzz button was activated by my neighbor overall average experience,,,,,,
Unknown,General,Anonymous,,plainly disability access does not apply to those in the eu paid a premium for business only to find the only access to the business lounge is two flights of stairs the lounge itself is spacious as it offers little food is available by going back down the stairs to the main terminal or you can have a prepackaged croissant staff are between invisible and totally disinterested,,,,,,
Berlin Tempelhof,airport,Lisa Sanders,2008-06-06,Templehof is a dream The architecture is beautiful and the departure hall is stunning Some of the original features can be found a true jewel It oozes nostalgia and would be a tragedy to lose such a wonderful piece of history The most civilised journey Ive embarked on to date was Templehof to Brussels,5.0,Positive,Positive,Neutral,POSITIVE,
Kulula,airline,Deon de Wet,2021-09-28,My wife and i flew from George to Johannesburg We paid for a return flight to George for tomorrow Oct I tried to move our flight with one week The service at Kulula is so pathetic that you sit on the phone for hours Apparently they experience hi call volumes That was the case for days now We decided to lose the ticket and money and book one with FlySafair So unfortunate that we are with Discovery medical and this is the only service they use,1.0,Negative,Negative,Neutral,NEGATIVE,
Airnorth,airline,R Warten,2022-06-21,The only thing consistent about Airnorth is their inconsistency I live in a town where its our only choice of airline so we have to continually endure rescheduled flights Im not talking about minutes behind I mean hours and hours You are forever missing connecting flights losing money on motel rooms rentals etc Their pricing is typical of an airline who has a monopoly on a service and I can live with that but its the simple fact that they cannot provide a consistently reliable service for the money they get that infuriates me And only providing a tiny bottle of water and a packet of cheese and crackers as in flight catering is poor If you have the choice never fly with this airline of inutility,1.0,Neutral,Negative,Neutral,NEGATIVE,
Bari Palese,airport,40 reviewsH Bertens,2024-03-02,A small airport serving the city of Bari Its clean and functional but looks like nothing has changed over years Arrivals is small so that you can walk to the train and get to the city quickly price is around euro Staff speaks English but their knowledge is limited,8.0,Neutral,Positive,Positive,NEGATIVE,
Bergerac,airport,N Carlton,2024-06-17,I flew fom Bergerac airport to Stansted today When i had cleared baggage body and passport check I went to the lounge to realise to my horror that I hadnt got my belt from the body check I spent minutes contemplating how I was shortly destined to be walking round London with my trousers falling down because I didnt have my belt on As we were summoned to the gate I was overjoyed to hear an announcement from Bergerac Airport or Ryanair saying that my belt had been found I am so happy I feel moved to thank and complement whichever staff or system meant that I was reunited with my belt Well done,10.0,Neutral,Positive,Neutral,POSITIVE,
Unknown,General,Anonymous,,batik airs airport staff closed the checkin counter earlier than scheduled when they reopened it it was already too late to check in the staff was unhelpful and falsely claimed to have called our names even though we were present and heard nothing we had to purchase another ticket to jakarta because of this also when we were heading to bangkok our flight was delayed by almost an hour with no notification or compensation provided overall i wouldnt recommend this airline its worth paying more for better service,,,,,,
Unknown,General,Anonymous,,quito to coca canceled flight without prior notice we arrived at the airport and flight was canceled second time on weeks dont fly tame i heard also from other customers similar experiences,,,,,,
Air Zimbabwe,airline,D Redford,2013-06-10,With an unexpected weekend off in Harare and Victoria Falls beckoning Air Zim was the only option so we took a deep breath and booked Outbound flight on yearold B which left the stand with the precision of a Swiss train at and zero seconds Served a reasonable snack and coffee and ontime arrival Return flight on Sunday was on a leased E fully booked with departure from the stand minutes early and again nice snack and drink en route The crew was SAA Overall could have no complaints at all,10.0,Positive,Positive,Neutral,NEGATIVE,
Unknown,General,Anonymous,,despite the new international terminal give yourself several hours to checkin it took me hours minutes at american the other morning,,,,,,
London Gatwick,airport,Glenn Taylor-Biffen,2023-10-11,Long distance walking doesnt suit everyone with mild mobility issues and the South Terminal complete with non working escalators assists with this Added to which poor signage directing you one way to passport control which resulted in a blocked exit only to be followed by being rudely shouted at as if we were an unwanted problem by an official wasnt acceptable either It was a surprise however to find the scanners were actually working,3.0,Neutral,Negative,Negative,NEGATIVE,
Unknown,General,Anonymous,,plane holds people they overbooked the flight and peices of luggage made it on the aircraft the plane was an hour late half of the passengers had a pm international connecting flight to the usa the plane touched down at pm noone got there luggage somewhat unorganized but its the only access to little cayman,,,,,,
Unknown,General,Anonymous,,the immigration line was more than meters long the priority line for wheel chair and pregnant women had only one clerk the regular line really leisurely also few clerks attending customers,,,,,,
Amman Queen Alia,airport,T Hilderbrandt,2024-11-21,Terribly disorganized airport Signage is horrible for international transfers Had to go through security times Eg bought some overpriced water by the boarding gate Then they ordered all passengers out to go through security and then they took my water away At security they pulled my bag apart then just stuffed things in randomly I had to repack the whole thing Few staff speak any English and they are rude Also the airport has zero places to lie down anywhere Avoid this airport if you can They are amateurs in this business and a disgrace,3.0,Negative,Negative,Negative,Negative,
Kangerlussuaq,airport,Vesa Laeaekkoe,2023-09-11,Kangerlussuaq is where you enter Greenland on Air Greenland flights you arrive here from Copenhagen on their A and continue on board smaller planes to towns around this massive land Airport is very relaxed on domestic flights there is no security check so you simply arrive checkin your luggage and off you go The only flight you have security check is the one to Copenhagen Terminal is very small it has couple of shops and cafes and also an outdoor terrace where anyone can enter and watch the airplanes There is only one tiny luggage belt on arrival so when A arrives its very packed and for some reason it took about half an hour for our luggage to arrive They are now expanding airports in the capital Nuuk and also in the main tourist destination Ilulissat to receive larger aircraft so future of Kangerlussuaq is a bit cloudy,7.0,Neutral,Positive,Neutral,NEGATIVE,
Tehran Mehrabad,airport,Anthony Singer,2004-10-07,Although the computer information screens are in Farsi and English I would advise completely disregarding the English information Flying from Terminal to Esfahan on Iran Air the computer screens read Delay without estimate next to my flight An hour after the scheduled departure time this suddenly switched to boarding When I enquired I was told I was too late to check in By this point the info screens were showing Await further information on my now departing flight Moral of the story Ignore the screens and be at a check in desk any check in desk an hour before your flight is leaving and stay there until someone gives you a boarding card Dont take no for an answer and dont ask the airport info desk theyre nice but clueless speak with the airline Airport itself is fine but frequently descends into chaos that only a minimal amount of planning or thought would avoid You quite often see hordes of staff racing around and shouting trying to resolve a confused multi flight boarding situation when it would have taken just one of them to head off the problem with clear directions half an hour earlier Would strongly recommend arranging for your hotel to send a car to pick you up on arrival It is not possible to figure out how the airport taxi system works without practice and often its the last thing you need when youve just landed Taxi touts attempting to charge a markup on the maxmimum rate are common Ensure a fare at the start and dont let him drive off until youre satisfied,0.0,Neutral,Positive,Negative,NEGATIVE,
Santiago De Chile,airport,Maria Mazzei-Tovar,2024-06-26,The immigration line was more than meters long The priority line for wheel chair and pregnant women had only one clerk The regular line really slow also few clerks attending customers,4.0,Neutral,Neutral,Neutral,Neutral,
Unknown,General,Anonymous,,the domestic terminal of this airport remains crowded it doesnt have boarding bridge and thus passengers have to take bus services to the aircraft,,,,,,
Bangkok Airways,airline,4 reviewsDjordje Susic,2024-07-26,This flight was ok but my biggest remark is that the cabin was very dirty and outdated The tray table and the toilet pictures provided below were very dirty The flight attendants were very polite and friendly The food was pretty bland and the juice wasnt good The dessert was ok The flight was delayed for minutes but everything was fine I would recommend this airline for shorthaul flights,6.0,Neutral,Positive,Negative,NEGATIVE,
Garuda Indonesia,airline,190 reviewsJonathan Rodden,2024-12-11,Flew GA Amsterdam to Jakarta from Madrid Spain GarudaIndonesia had arranged with the Schiphol VIP Center to meet me at the plane door upon arrival from Madrid and I was taken to the VIP centre for check in security and immigration formalities This is a great service as it bypasses all queues Within the VIP Lounge at Schiphol Airport there are full service including a full Al La Cart dining When I it came time to board the aircraft I was assisted by a member of the VIP team that took me by car to the aircraft stairs At the aircraft door I was meet by the cabin crew Fauziah Pradita Maurenia Ade Indrawati and Chef Aris Gumilar who give me a very warm welcome and guided me to my seat The First Class Team gave outstanding service from boarding in flight dining and general overall service There was a very good selection of food for both evening meal and for breakfast The meals can be served on demand however as I wanted to have some sleep I requested my meal two hours after takeoff The quality portion and presentation of the food was outstanding There was quite some turbulence throughout the flight however I still had an excellent sleep We were slightly delayed arriving in Jakarta but this was caused by the delay in departing Schiphol as it is over minutes taxi to the remote runway When I arrived in Jakarta I was meet at the aircraft door by Yudi from the First Class Team who help and assisted me through immigration luggage collection and through customs and out to a car provided by GarudaIndonesia to take me to my home I used the onboard Wi Fi and connectifity and speed was excellent This was another excellent flight and I thank the Cabin crew for their outstanding service,10.0,Positive,Positive,Positive,Positive,
Azul Airlines,airline,T Pereira,2024-12-29,We had a challenging experience with Azul on the So Paulo to Joinville route First the Azul shuttle bus from Congonhas to Viracopos was full forcing us to take a taxi at a cost of R This situation seems to be recurring as there were taxi drivers already waiting at the location In addition our return flight was rescheduled from PM to AM with this being the only option offered resulting in the loss of nearly a full day with family Its worth noting that this appeared to be a case of overbooking by the airline as the PM flight did indeed take place Unfortunately the overall experience was disappointing particularly regarding the reliability of the services purchased,2.0,Neutral,Negative,Neutral,NEGATIVE,
Mombasa,airport,W Pechler,2012-09-03,Arrived from Nairobi and flew to Amsterdam on September nd Baggage arrived quickly from our domestic flight couldnt immediately find international departures but were helped friendly at the outside service desk Security went fast but that could be attributed to the fact that it was a very quiet day only international flights departing after pm and we were early Enough available power sockets for charging Checkin opened a little over hours before departure once again we were helped by a couple of very friendly guys Staff on the lower floor overall was kind and helpful but we asked different people if there was either a Burger King McDonalds or KFC at the airport and none of them gave us a straight no answer they all directed us to the small sandwich counter on the second floor On the second floor staff spoke poor English Passport control went fast but was arbitrary they asked for my entire right hand fingers thumb to be scanned while my sister and father didnt need to have their thumbs scanned Free wireless internet of fairly good speed but very limited reach A dozen or so of duty free shops Half the ceiling fans were broken but since the second floor is not entirely walled up the fresh wind from outside cooled the waiting area down enough No power sockets at gate no toilets either if you need to go you can just walk right back After asking very politely and kindly if there was a way I could charge my laptop for the long flight hours they agreed I could charge it behind a desk at the security check where I left it out of sight for over half an hour and Im happy to say my faith in humanity remains the same it was right there where I left it when we boarded right on time,7.0,Neutral,Positive,Positive,NEGATIVE,
Unknown,General,Anonymous,,arrival people queuing up for customs control on the apron because terminal more limited more than hour waiting time yes in september out of peak season during covid departure at entry to security my selfprinted boarding pass was okay min waiting time at security then my boarding pass was checked again min waiting time at customs control then the customs officer said that selfprinted boarding passes are not okay and sent me back to checkin counter total time lost again more than hour probably europes suboptimal airport,,,,,,
Unknown,General,Anonymous,,disrespect to high level among the security staff i was not treated like a human but rather a criminal all i had was a short layover and still stood in an interrogation with different woman who were wielding their powers over me it took over an hour to answer questions and un pack and repack my bags i had good experiences previously but honestly that whole situation makes me not excited to travel back again,,,,,,
Utair Aviation,airline,T Waters,2010-12-22,Tu Moscow St Petersburg Creature comforts not up to modern aircraft standards but superb real experience Food quite good and service good Do it before the Tus become a thing of the past,9.0,Positive,Positive,Neutral,POSITIVE,
Lahore,airport,Ahmad Khalid Akhtar,2019-08-22,When arriving you can see the agricultural beauty and the city of Lahore and the country of Pakistan The airport is very nice Immigration is busy and crowded Staff were vigilant and happy to assist with any baggage related queries and baggage also arrived on time The washrooms are very wet and needs improvements The airport needs more duty free shops WiFi and connectivity are fast and quick to connect The checkin is a bit slow and there is always a big line,6.0,Positive,Positive,Neutral,NEGATIVE,
Air Austral,airline,P Geare,2019-10-20,Johannesburg to St Denis Service like it was years ago professional attentive amenity kit handed out on a hour flight and the quality and quantity of the catering Ive not seen for years Thoroughly recommended,9.0,Positive,Positive,Neutral,POSITIVE,
Munich,airport,S Redfern,2024-08-29,In terminal there are no drop off zones where you can print labels for baggage yourself Longest queues for security I have experienced here in Terminal Too few lanes and not even all open hour wait is simply unacceptable in,3.0,Positive,Positive,Neutral,NEGATIVE,
Guatemala,airport,N Bayker,2018-02-19,I was interested to read a couple of other reviews of Guatemala airport mentioning that random items had been confiscated at security as this was also my experience and it marred an otherwise positive impression After Xray scanning a guard asked to search my bag and I cooperated fully He pulled out my small nail file and a pair of safety scissors with cm roundended blades and confiscated both items He then added insult to injury by smiling and saying Is OK as he dropped them through the slot Im an experienced traveller and both of the items that were taken had been through numerous other security checks on many previous occasions including in countries with reputations for being especially strict The episode left me and my partner feeling irritated and grumpy as it was so unnecessary I would never have any problem at all with established security rules being enforced but La Aurora should ensure that individual officers arent confiscating peoples belongings on the basis of arbitrary and unfounded personal decisions,4.0,Neutral,Positive,Neutral,NEGATIVE,
Unknown,General,Anonymous,,shoutout to veronica ground transportation dispatcher after a somewhat long day of travel from nova scotia i finally arrived at savannah airport a little after midnight only to find that no uber or lyft rides were available and there was a somewhat long line at the taxi stand when i got to the window where veronica was managing a list of ride requests i learned that the wait was to hours empty taxis dribbled in and veronica frequently with a smile bellowed out the next name on the list is all directions people were growing impatient with the pace and the next taxi to show up was a mini van after exchanging a few private words with the driver veronica changed strategies put her list down and bellowed anyone going to fill in the blank in my case downtown hop in i got a ride with other fares in a van after only hr wait way to problem solve veronica esomewhatone wins including the taxi driver who made a few extra in case anyone wants to know the issue was related to a train stopped across the main roadway access for over an hour,,,,,,
LOT Polish Airlines,airline,Katalin Polhos,2024-10-22,Was surprised how good it was Very nice and smiling crew bed quite comfortable good choice of drinks Did not really like the gluten free option as I got the same meal twice Ground service was a disaster,9.0,Positive,Positive,Positive,Positive,
Punta Cana,airport,Manav Parmar,2023-11-11,This airport was very wellrun when me and my family were here We were going to Punta Cana for a family vacation through jetBlue We were able to get through security smoothly and the customs and shuttles were fast The food court provided a wide variety of foods for me and my family to choose from and everything was very modern The bathrooms were clean enough for usage The only con about this airport was the lack of the jet bridge It didnt help that it was raining upon our leaving Punta Cana We experienced torrential downpour and had to quickly get onboard and we were drenched by the time we were on the plane But there were also many good things about this airport and I would not mind visiting it again,9.0,Positive,Positive,Positive,Positive,
Unknown,General,Anonymous,,small airport that served its purpose lift was out of order shops and coffee shops it may be expanded should the flights picked up to and from this airport we arrived at international terminal and need to walk to domestic to pick up our hired car hire car costs about day,,,,,,
Hamilton Island,airport,Beatriz Staley,2023-08-03,We were flying home on July from Hamilton Island Our flight was with Virgin As it was pouring rain we noticed at the airport did not have any cover at all As we noticed Qantas was parked very close to the entry not that far of a walk but still no cover at all for passengers Very disappointed that every single passenger was saturated getting on to the plane Virgin did not park close it parked far away Very disappointed wont be back,4.0,Negative,Negative,Neutral,NEGATIVE,
Unknown,General,Anonymous,,we have arrived to be greeted by utter carnage due to the airports not great ability to deal with a bit of snow and slush we landed at and have now been waiting over mins waiting for buses this is scotland where it snows in winter right easyjet have not offered any water but hey feel free to use the loo fortunately we are not under a tight schedule but many passengers are so we should be compensated in some way if it was a train we could claim somewhat disappointed in our national airport,,,,,,
Fort-de-France,airport,8 reviewsMarco Palzkill,2020-02-19,Fort de France Airport is small but heavily decorated There are very few amenities at the airport We found the restrooms to be surprisingly clean Sometimes flights seem to change gates without electronic gate screens reflecting that so better ask staff wether the gate is correct A lot of seating was provided for such a small airport,5.0,Neutral,Positive,Positive,NEGATIVE,
Unknown,General,Anonymous,,the airport is not friendly for the elderly sick or incapacitated basically if you have to be fit to power walk a marathon you might make it to your flight as a result or teetering on the edge of racing in the design of this airport makes it so that most terminals are quite far and sometimes up to hour away from check in point if you speak englishspanish people dont make a considerable effort to help im guessing to much drinkee drinkee and sun bathing really gets people in such a relaxed mood they barely care about their work this is the sense i got from almost esomewhat brazilian i kindly encountered for directions and guidance the card reader at the covid clinic did not accept my international visa chase card and so i was not able to have a covid antigen test that was somewhat much needed for boarding i went to money exchange center and they could only give me dollars for reals so basically my funds were blocked and i could not pay for the test that i needed to board the plane all in all a below average experience with up to people telling me to go in opposing directions,,,,,,
Jetstar Airways,airline,R Layne,2024-12-27,Apart from a minute delay outbound it is hard to fault my SydneyAdelaide return trip Yes its a no frills carrier but most everything worked efficiently and I was impressed by how smiling and happy all the staff were,8.0,Positive,Positive,Negative,POSITIVE,
Tivat,airport,Jelena Jovanovic,2024-07-05,My recent visit to Tivat Airport left me utterly disappointed and frustrated to say the least From the moment I arrived until the moment I finally boarded my flight the experience was nothing short of a chaotic nightmare Understaffed and Overcrowded Upon entering the airport it became immediately apparent that the facility was severely understaffed There was only one person checking flight tickets leading to an outrageously long queue that snaked through the terminal To exacerbate matters there was also just one queue for both hand luggage and personal control causing massive congestion and delays No Relief from Crowds and Heat The airport quickly filled with travelers waiting in line and the atmosphere became stifling There was a complete lack of adequate air conditioning or ventilation making it unbearable to stand in the packed queues The lack of seating aggravated the situation leaving elderly passengers and families with young children particularly vulnerable and uncomfortable Unprofessional and Unhelpful Staff Adding insult to injury the airport staff were shockingly unprofessional and downright rude They displayed a complete lack of courtesy and seemed indifferent to the plight of passengers struggling with the chaotic conditions Requests for assistance were met with dismissive gestures or simply ignored further deepening the sense of frustration among travelers Overall Impression In summary my experience at Tivat Airport was one of the worst I have encountered in my travels The combination of understaffing overcrowding lack of basic amenities and unprofessional staff created an environment that was not only unpleasant but also distressing For an international airport these conditions are simply unacceptable and reflect poorly on the management and operational standards If you have the option to avoid Tivat Airport or choose an alternative route I strongly recommend doing so,1.0,Negative,Negative,Neutral,NEGATIVE,
Nordavia,airline,Skytrax Editor,2020-08-19,Nordavia has been renamed as Smartavia and reviews can be found on this new linkSmartavia Reviews,0.0,Positive,Neutral,Neutral,POSITIVE,
Derry,airport,C Graves,2018-11-05,I have travelled through Derry airport numerous times in the last two years with a young child and usually on my own I cannot express enough how helpful staff have been on every single occasion They always offer to help me with bags usually fast track me through security scan my boarding card and passport so that I dont have to stand in long queues especially if my child is sleeping and have even bumped me up to priority boarding again ensuring I am not standing in queues struggling with bags or a toddler Their customer service is second to none and they always make the journey pleasurable,10.0,Neutral,Positive,Positive,POSITIVE,
Unknown,General,Anonymous,,the new airport is a large airy and often empty building flew to kbp and connected to rix on friday morning and we were the only flight for hours although there was no other plane at the airport instead of parking the vv atr by the gate they parked it over at the far side of the old terminal necessitating a long and completely unnecessary bus ride check in was quick and so was security there was a small cafe after domestic security and nothing else oddly the signs pointing to domestic gates didnt match the number of the gate shown for our flight looking to the terminal from the front domestic gates are to right international in middle a cab to the airport was about minutes at if you take the trolley bus i think it drops you at the old terminal so youll have a walk of a couple blocks,,,,,,
Unknown,General,Anonymous,,airconditioning was not working on the first floor too hot and suffocating on first floor airport staff should monitor the temperature regularly this is the bare minimum standard,,,,,,
Rome Fiumicino,airport,Maya Todorova,2024-08-02,I want to thank to all the staff at this airport for helping me find my luggage which was lost because of Zrich airport The medicine of my mom were in that suitcase and all your team helped me a lot to locate and find it as soon as possible Very warm hearted people and extreme professionals They didnt skip any official procedure so that they kept the security conditions but did their best to help me Unfortunately I do not remember their names but I hope this message will find them and make them feel appreciated Thank you wish you all the best and God bless you,10.0,Positive,Positive,Neutral,POSITIVE,
Unknown,General,Anonymous,,quiet room with reclining chairs are actually somewhat loud since we get somewhat loud announcements on microphones personal announcements gate announcements for boarding etc,,,,,,
Beijing Capital,airport,J Williams,2024-10-15,I came here twice an hour layover and an hour layover im from Australia and was seeing some of Dads family in the UK I didnt have that high hopes for China i didnt know what to expect but wow The airport is massive yet its so empty it obviously very government controlled or something staff spoke like barely any English but they were alright i guess Security the first time took forever to que and it was insanely hot the second time was extremely quick though We stayed in a business class lounge because the lounge we paid for was before security the lounge was good it had great food and was nice The airport is pretty intimidating to be honest very foreign barely friendly to foreigners Couldnt wait to get back to Australia,2.0,Positive,Positive,Positive,Positive,
San Diego,airport,Julie Klinger,2024-07-15,This airport is terrible There is absolutely no seating available People have to sit on the floor and in areas that cause traffic concerns There are so many people in the terminals that moving through the crowd is slow and frustrating Only bathroom in terminal areamassive line and paper product shortages Only barrestaurant available and it is absolutely packed with mediocre service and food For a city this beautiful and popular the airport is a huge disappointment and aggravating Again absolutely no seating What is the maximum capacity in this place because I am sure we have passed an appropriate number causing concerns about safety and any type of positive costumer service type experience Terrible Do something about it,2.0,Neutral,Negative,Negative,NEGATIVE,
Unknown,General,Anonymous,,germanwings operations have now been transferred to and taken over by eurowings you can read their reviews here eurowings customer reviews,,,,,,
Unknown,General,Anonymous,,plainly disability access does not apply to those in the eu paid a premium for business only to find the only access to the business lounge is two flights of stairs the lounge itself is spacious as it offers little food is available by going back down the stairs to the main terminal or you can have a prepackaged croissant staff are between invisible and totally disinterested,,,,,,
Unknown,General,Anonymous,,the new king shaka airport is roomy airy and thoughtfully planned there are a dozen or so retail outlets on the ground floor accessible to all and more retail outlets past security on the second floor where checkin occurs there was an airport shuttle service connecting the airport to downtown durban and some coastal points along the way that was reliable going into town but not coming back not sure if this is a regular service or if it was only during the world cup,,,,,,
Unknown,General,Anonymous,,arrival people queuing up for customs control on the apron because terminal more limited more than hour waiting time yes in september out of peak season during covid departure at entry to security my selfprinted boarding pass was okay min waiting time at security then my boarding pass was checked again min waiting time at customs control then the customs officer said that selfprinted boarding passes are not okay and sent me back to checkin counter total time lost again more than hour probably europes suboptimal airport,,,,,,
Okinawa Naha,airport,19 reviewsFrancis Wong,2019-04-27,It was years ago I used this airport and wow so much has changed The check in on nd level had moved to a much more spacious rd level It made the experience totally different in a positive way No longer does it feel cramped Staff are friendly and signage are very clear The only thing that still need improving is the variety of shops available air side and food options It is still pretty basic at this stage With more and more airlines flying to OKA they can be more ambitious and open up more shops and restaurants to cater for us,8.0,Positive,Positive,Positive,Positive,
Canaryfly,airline,Anastasiia Khomenko,2018-11-23,I bought a flight between Las Palmas and Fuerteventura in offpeak season months in advance at noon there were earlier flights as well Quite soon they called me that the flight is rescheduled on am causes huge problems on Fuerteventura to get to the airport in time as public transportation doesnt function earlier than am taxi costs min Then on a checkin the employee could not find my entry and it took him mins and several calls to get things sorted out most likely i was not in am registry list still as i bought ticket to pm flight initially and someone forgot to update that list which almost made me late for the flight got in on final call Turned out there is no assigned seats at all so active fast running teenagers occupied all window seats Then Ive put my ebook Kindle into seat pocket and forgot it there contacted the airline hours later after the flight via email saying that i am still around to pick it up two days later received a reply sorry not found anything impossible as I was the last leaving the jet and i am positive about leaving my device in the pocket Airline website as well as inflight magazine are in Spanish Yes definitely the majority of tourists on Canary Island speak Spanish A very customeroriented approach I was flying on Nov th Overall not pleasant impression about this airline avoid if possible,2.0,Neutral,Positive,Neutral,NEGATIVE,
Unknown,General,Anonymous,,went to doncaster airport and was told i had to stand outside in the rain when i was picking up and was not allowed into arrivals for some reason i am a taxi driver and have been to a lot of airports since the covid outbreak and not once have i been told that i am not allowed into the airport until doncaster,,,,,,
Unknown,General,Anonymous,,nadi to noumea aircalin is the only airline i have ever flown that does not allow for baby strollers car seats or cots to be checked in without paying for additional luggage also beware when buying a fully refundable ticket it is nearly impossible to cancel a flight on aircalin you cant do it on line and you cant do it over the phone you can only do it in writing and then if you are lucky you may receive the refund days later,,,,,,
HOP!,airline,8 reviewsLaurent Charpentier,2017-11-02,Toulon to Paris Orly Aircraft on time and clean Good service in flight pleasant staff on departure inflight and on arrival We had to leave bags at plane entry gate and we fetched them at plane exit gate in Paris The aircraft is useful for small flights but is a little small for passengers Flight entertainment would have been appreciated domestic flights in another countries have in flight entertainment even for hr flights,7.0,Positive,Positive,Positive,Positive,
Unknown,General,Anonymous,,this has got to be without doubt the suboptimal airport in the world queues esomewhatwhere inside and outside the building it has looked like an ongoing building site for years access subpar hideously expensive quick drop off car park the min free car park is just far enough away to mean you cannot get to the terminal and back before having to pay the check in queues seem to be esomewhatwhere the escalators are intermittently out of service the signage is subpar or non existent in places one of the few airports i have been through recently where you still have to pay for a trolley not that you would be able to push one through the crowds there is not enough seating in the duty free area it is hardly esomewhat possible to get on a plane without going through a basement holding are to get on an overcrowded bus to be taken practically to the other side of the airport on arrival you are invariably also put on a bus and taken to a little flight of stairs like a trademans entrance this is a shocking way to welcome visitors to the uk,,,,,,
Unknown,General,Anonymous,,i flew from ft walton beach to minneapolis in august on sun country airlines at the sun country desk i put my bag in their holder to make sure i was legal with my bag the desk agent cleared me and said no violation a few weeks later i fled back on sun country while boarding at the gate the sun country employee grabbed my left arm and pulled he pulled me out of line he stated my bag with shorts and tshirts was in violation i informed it had less content than when i flew up with it and it was confirmed by a sun country employee he said i had to pay a fine i presented my delta american express card and be stated you should have flown delta being retired from law enforcement i kept reserved and didnt say anything he then said we dont take american express i used my bank card then i paid it and was the last one too board i overheard this sun country employee tell another one at the gate what an idiot move thinking he was going to get away with it i couldnt imagine working in this field talking to a customer like this i filed a complaint with sun country over two weeks ago and rarely received and feedback or correspondence from sun country,,,,,,
Unknown,General,Anonymous,,arnvbyarn soldmarketed under gotlandsflyg but operated by nextjet which claims to be swedens largest regional airline the visby flights were operated by a saab and load was about in the offseason rather exorbitant prices if booked through the website as much as ow cheaper if booked through gotlandsflyg and cheapest if booked at the airport on a standby price onboard service is nonexistent no drinks esomewhatthing for sale magazines of both nextjet and gotlandsflyg in the seatback pockets bob in both listed as cardonly but flight attendant only takes cash and offerings are completely different though good quality and cheap late on the outbound early on the inbound with subpar service this airline left a lot to be desired,,,,,,
Unknown,General,Anonymous,,i recently flew from montreal to halifax paying nearly for my ticket on my outbound flight there were no issues with my cabin baggage however on my return two flight attendants who stated they dont speak french and dont have to insisted i pay an extra fee for my backpack when i questioned the inconsistency they resorted to threats saying i wouldnt be allowed to board if i refused to pay the inconsistent baggage policy feels like a cash grab i expected better service professionalism and respect from this airline,,,,,,
